p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.0109653079973009	0.18857685772216	0.167	0.229	1	Syt14	other
0.010974040427272	0.163671530408663	0.998	0.997	1	Malat1	other
0.0109812603670982	0.0740628949843471	0.074	0.108	1	Gm48582	other
0.0109854411579567	-0.0154179066165536	0.044	0.069	1	Mapk1ip1	other
0.0109924098410914	2.77253829697873	0.01	0.001	1	Aim2	other
0.0110116589509018	0.0267014547464433	0.069	0.102	1	Eri2	other
0.0110166724903978	0.203124629052601	0.069	0.102	1	Gm37274	other
0.0110264305165017	0.256342761900672	0.095	0.135	1	Mettl14	other
0.0110311012870544	0.0723642599048051	0.405	0.539	1	Mki67	other
0.0110364891074532	0.186141075854538	0.183	0.246	1	Slc25a27	other
0.0110395105683671	-0.274133502996415	0.012	0.026	1	Ano3	other
0.0110395105683671	-0.297370084908686	0.012	0.026	1	Rims4	other
0.0110405011567027	-0.0243980267198842	0.027	0.048	1	Trim3	other
0.0110670519012785	0.0809737670792621	0.05	0.077	1	Pus7l	other
0.0110772690636461	-0.131395917741422	0.032	0.054	1	Slain1	other
0.0110809889999247	0.101684990086145	0.081	0.117	1	Top3a	other
0.011087554791341	-0.395978158725383	0.02	0.037	1	Timp3	other
0.0111015746764254	0.14346451025709	0.07	0.103	1	Entpd6	other
0.0111152610735276	0.0349641449145398	0.462	0.602	1	Gsk3b	other
0.0111203270054458	-0.175826197680669	0.017	0.033	1	Gm44429	other
0.0111579302636751	-0.725227404375087	0.011	0.025	1	St3gal1	other
0.0111662228830668	0.191620719511125	0.044	0.07	1	Gm12184	other
0.0111726767073648	0.165034345785963	0.181	0.245	1	Myo9a	other
0.0111783064363879	0.0654950473311922	0.071	0.103	1	Gm26901	other
0.0111790297966716	0.0845743493478284	0.332	0.444	1	Sec11a	other
0.0111904714674603	0.00669425153987468	0.023	0.042	1	C9orf72	other
0.0112053637760713	-0.0496538565882352	0.03	0.051	1	Supt7l	other
0.0112101484853188	0.273661278275617	0.054	0.084	1	Stk35	other
0.0112213630396458	0.141514136030366	0.288	0.387	1	Spag9	other
0.0112386521047052	-0.0976462906503697	0.026	0.047	1	Gm47148	other
0.0112410892424917	0.109033542189345	0.226	0.302	1	Mrpl18	other
0.0112726493667943	0.164790798319092	0.116	0.161	1	Atp6v1b2	other
0.0112731050351109	0.149692914663535	0.144	0.198	1	Fam193b	other
0.011311229300564	0.368075212774552	0.115	0.162	1	Saal1	other
0.0113594210968735	-0.0992327074727886	0.029	0.05	1	Pex11b	other
0.0113601656546647	-0.729808417977055	0.011	0.025	1	Gm6142	other
0.0113711917922542	0.0275582099201959	0.02	0.037	1	Gss	other
0.0113736942047754	-0.00268774041839714	0.044	0.069	1	Fam83d	other
0.0113754514721113	-0.0198250706686658	0.392	0.506	1	H2-Bl	other
0.0114481721727898	0.0653559244147677	0.265	0.344	1	Smc3	other
0.0114504948553328	0.278681380535914	0.017	0.033	1	Syne1	other
0.0114515056749025	-0.0441719327276426	0.048	0.074	1	Dhrs3	other
0.0114572422852406	0.0459386512101567	0.103	0.144	1	Asap2	other
0.0114732430656092	-0.0221105036226992	0.026	0.047	1	St3gal3	other
0.0114770855216956	0.00471136360609803	0.038	0.061	1	Pfkm	other
0.0114830635226584	-0.249634341302948	0.011	0.025	1	Gm43511	other
0.0115018900295717	0.11909772559272	0.107	0.15	1	Zkscan17	other
0.0115333089864918	0.0772072157071606	0.087	0.124	1	Stim2	other
0.0115334047161989	0.102023054340513	0.133	0.182	1	Slc35a1	other
0.0115343697525493	0.284185514712965	0.284	0.393	1	Rsbn1l	other
0.0115564472053602	-0.331337827701335	0.011	0.025	1	Gm44321	other
