p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.713414964810971	-0.142194462453993	0.155	0.149	1	Mcts2	other
0.713619853701005	-0.198539889659105	0.069	0.071	1	Nt5c3	other
0.713635074671649	0.296224225774142	0.018	0.017	1	Gm42895	other
0.713756522439432	-0.0879231775524647	0.049	0.051	1	Zfp758	other
0.713992786510026	-0.46514240549978	0.018	0.019	1	4931406C07Rik	other
0.714090662892123	-0.206237363274135	0.088	0.089	1	Pgam5	other
0.714210888216736	-0.094311735461292	0.274	0.262	1	H2ac8	other
0.714340822720954	-0.347004455677139	0.013	0.014	1	Ccdc102a	other
0.714480718963812	-0.167603028341772	0.038	0.036	1	Dnajc17	other
0.71464386436213	-0.177807084748171	0.067	0.064	1	D3Ertd751e	other
0.714968327487277	-0.276635623039267	0.01	0.011	1	Gm37490	other
0.715175849326814	-0.269705912981005	0.107	0.108	1	Dcaf7	other
0.715420844394405	-0.0824073221093475	0.067	0.064	1	Acvr1	other
0.715516149376578	-0.0893080573976026	0.028	0.03	1	Klf4	other
0.715696473096372	-0.155034927419351	0.067	0.069	1	Heca	other
0.716168537286297	-0.0810411498382488	0.06	0.058	1	Zbtb26	other
0.716296994314329	-0.30523042402907	0.032	0.033	1	Gm43774	other
0.716539006499331	-0.183913096916202	0.042	0.04	1	Zfand2b	other
0.716544754378647	0.101048156738529	0.018	0.016	1	Sbspon	other
0.716587229407947	-0.156459168820286	0.074	0.07	1	Tti2	other
0.716725810630181	-0.0386169247880496	0.241	0.234	1	Cdc27	other
0.716882367142792	-0.125835729850271	0.047	0.049	1	Mfn2	other
0.716948289266257	-0.183097854590184	0.013	0.014	1	Gm48885	other
0.717010480706979	-0.18618415881464	0.01	0.011	1	Gm47324	other
0.71743887425648	-0.107562094480378	0.201	0.194	1	Mtpn	other
0.717920605079995	-0.135367218407298	0.017	0.018	1	Reln	other
0.718002645190469	-0.273328300441282	0.061	0.062	1	A130012E19Rik	other
0.718159416671289	-0.225384453122845	0.104	0.106	1	Sfmbt1	other
0.7189009474384	-0.192788740865726	0.027	0.028	1	Mrnip	other
0.718973824817903	-0.237573969762503	0.093	0.094	1	5031439G07Rik	other
0.719234312566757	-0.139357028624021	0.06	0.062	1	Gm49179	other
0.719395943510545	-0.0251561323503289	0.01	0.009	1	Zfp473	other
0.719406330916982	-0.0472155980084548	0.062	0.065	1	Numb	other
0.719441413683531	0.0992070741803284	0.036	0.035	1	Slc25a16	other
0.720079519133316	0.0191312329961146	0.01	0.009	1	Gm37077	other
0.720297466554541	-0.267683529926578	0.018	0.02	1	Gm10231	other
0.720308204101026	-0.0691649001723516	0.081	0.084	1	Trim26	other
0.720322406652543	-0.201074916631521	0.036	0.037	1	Col5a1	other
0.720324778869683	-0.188438230653721	0.101	0.097	1	Kdm4a	other
0.720327667241098	-0.109733378574255	0.061	0.063	1	Gm37660	other
0.720354993204197	-0.0462356939403517	0.025	0.023	1	Gm35857	other
0.720592079593874	-0.0756008905314278	0.025	0.024	1	H2bc4	other
