p_val	avg_diff	pct.1	pct.2	p_val_adj	name
0	-3.59078718799236	0.073	0.742	0	ISMARA- Olig2
0	3.17083899252172	0.897	0.229	0	JASPAR2022-MA0722.1
0	3.17083899252172	0.897	0.229	0	JASPAR2022-MA0723.1
0	-2.68396336727128	0.134	0.802	0	Berger2008-Six4-2860.1
0	-2.68396336727128	0.134	0.802	0	ISMARA- Six4
0	3.80855120620336	0.912	0.245	0	JASPAR2022-MA1558.1
0	3.33878468868427	0.912	0.245	0	DLX1(Homeobox)/BasalGanglia-Dlx1-ChIP-seq(GSE124936)/Homer
0	1.63461873618294	0.891	0.227	0	JASPAR2022-MA1961.1
0	-3.91485850839092	0.094	0.758	0	TCF4(bHLH)/SHSY5Y-TCF4-ChIP-Seq(GSE96915)/Homer
0	2.74377618054358	0.841	0.177	0	Sox15(HMG)/CPA-Sox15-ChIP-Seq(GSE62909)/Homer
0	2.84125335899947	0.846	0.183	0	Sox2(HMG)/mES-Sox2-ChIP-Seq(GSE11431)/Homer
0	2.0363731119341	0.904	0.241	0	Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer
0	3.04233092003476	0.886	0.224	0	ISMARA- Nobox
0	1.71560681016948	0.889	0.228	0	JASPAR2022-MA0079.2
0	3.39700693662137	0.904	0.243	0	JASPAR2022-MA0706.1
0	3.47096139170769	0.893	0.233	0	JASPAR2022-MA0784.1
0	-3.79413535209774	0.074	0.734	0	JASPAR2022-MA0826.1
0	3.39437072648153	0.894	0.234	0	JASPAR2022-MA0877.1
0	1.807409369151	0.879	0.219	0	JASPAR2022-MA1959.1
0	-3.79413535209774	0.074	0.734	0	ISMARA- Olig1
0	2.64105176135468	0.845	0.185	0	ISMARA- Sox9
0	2.9902258812702	0.884	0.225	0	JASPAR2022-MA0897.1
0	2.98501729793562	0.888	0.229	0	Berger2008-Hmx3-3490.2
0	1.90747167988726	0.896	0.237	0	KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)/Homer
0	3.11077144384118	0.896	0.238	0	JASPAR2022-MA0132.2
0	3.11077144384118	0.896	0.238	0	JASPAR2022-MA1481.1
0	1.87041934791366	0.881	0.223	0	JASPAR2022-MA1564.1
0	1.78479092547831	0.888	0.23	0	JASPAR2022-MA1511.2
0	2.9108356270288	0.885	0.228	0	JASPAR2022-MA0898.1
0	3.12222685210417	0.903	0.247	0	JASPAR2022-MA0902.2
0	3.10834179013705	0.896	0.241	0	JASPAR2022-MA0707.1
0	3.10834179013705	0.896	0.241	0	ISMARA- Mnx1
0	2.52333982501356	0.845	0.191	0	JASPAR2022-MA0077.1
0	-3.62213792955971	0.097	0.75	0	JASPAR2022-MA0461.1
0	3.15927666094688	0.886	0.233	0	ISMARA- Hoxc8
0	1.63012110306997	0.863	0.211	0	JASPAR2022-MA1513.1
0	3.1606224816529	0.887	0.235	0	Berger2008-Hoxc8-3429.2
0	3.19556418177631	0.903	0.251	0	Berger2008-Hoxd1-3448.1
0	3.51351878338717	0.884	0.232	0	Berger2008-Pou2f3-3986.2
0	3.48955463757494	0.885	0.234	0	JASPAR2022-MA0627.1
0	-3.41009769435879	0.097	0.748	0	JASPAR2022-MA1123.1
0	3.19491572300373	0.903	0.252	0	ISMARA- Hoxd1
0	3.19295132560345	0.871	0.221	0	JASPAR2022-MA0788.1
0	3.1816021899252	0.915	0.265	0	JASPAR2022-MA0886.1
0	3.32696130685635	0.885	0.235	0	JASPAR2022-MA0784.2
0	3.61597034475078	0.92	0.271	0	JASPAR2022-MA0745.1
0	3.1032125926667	0.885	0.236	0	JASPAR2022-MA0896.1
0	2.89952726259295	0.887	0.238	0	Berger2008-Barx1-2877.1
0	3.12178500120744	0.885	0.236	0	Berger2008-Hmx1-3423.1
0	2.92316848762559	0.881	0.232	0	ISMARA- Hmx2
0	2.88761911500506	0.9	0.252	0	JASPAR2022-MA1495.1
0	2.88761911500506	0.9	0.252	0	JASPAR2022-MA0904.2
0	3.12937884241935	0.884	0.236	0	Berger2008-Bsx-3483.2
0	2.92059549885929	0.881	0.233	0	Berger2008-Hmx2-3424.3
0	3.12937884241935	0.884	0.236	0	ISMARA- Bsx
0	2.5699832246323	0.837	0.189	0	JASPAR2022-MA0087.2
0	2.77346283370348	0.897	0.25	0	JASPAR2022-MA0725.1
0	2.77346283370348	0.897	0.25	0	JASPAR2022-MA0726.1
0	2.83889874901375	0.885	0.238	0	JASPAR2022-MA0882.1
0	2.83889874901375	0.885	0.238	0	ISMARA- Dlx6
0	2.77346283370348	0.897	0.25	0	ISMARA- Vsx1
0	-3.40063476914738	0.104	0.75	0	BHLHA15(bHLH)/NIH3T3-BHLHB8.HA-ChIP-Seq(GSE119782)/Homer
0	3.37011917115418	0.883	0.238	0	Berger2008-Pou2f2-3748.1
0	-3.39644323978854	0.104	0.747	0	JASPAR2022-MA1123.2
0	1.59645600617633	0.861	0.218	0	ISMARA- Wt1
0	2.7139139459344	0.885	0.245	0	JASPAR2022-MA0914.1
0	3.26500828616366	0.878	0.239	0	JASPAR2022-MA0785.1
0	2.88641457971147	0.903	0.264	0	JASPAR2022-MA0900.2
0	1.8300591790672	0.882	0.243	0	JASPAR2022-MA0516.2
0	1.71432565558319	0.889	0.25	0	JASPAR2022-MA0493.2
0	2.56311653489653	0.835	0.196	0	Sox7(HMG)/ESC-Sox7-ChIP-Seq(GSE133899)/Homer
0	3.25632423931678	0.885	0.247	0	JASPAR2022-MA0507.2
0	2.69968358625096	0.898	0.261	0	JASPAR2022-MA0158.2
0	2.9245674415096	0.895	0.259	0	JASPAR2022-MA0879.1
0	-2.18233146362808	0.087	0.723	0	ISMARA- Gata3
0	1.80865446089129	0.883	0.248	0	JASPAR2022-MA0685.2
0	2.25968022692338	0.824	0.189	0	ISMARA- Sox12
0	2.97627528168254	0.912	0.277	0	Lhx2(Homeobox)/HFSC-Lhx2-ChIP-Seq(GSE48068)/Homer
0	3.30850295721993	0.872	0.238	0	ISMARA- Pou3f1
0	3.31463631566592	0.87	0.238	0	JASPAR2022-MA0786.1
0	2.9181028785663	0.899	0.267	0	JASPAR2022-MA0103.3
0	3.27652212790323	0.897	0.265	0	JASPAR2022-MA0745.2
0	3.49208429213923	0.905	0.273	0	E2A(bHLH),near-PU.1/Bcell-PU.1-ChIP-Seq(GSE21512)/Homer
0	3.36032031410315	0.873	0.242	0	JASPAR2022-MA0787.1
0	2.36326431593487	0.873	0.243	0	ISMARA- Emx2
0	1.74864699130435	0.878	0.249	0	JASPAR2022-MA0741.1
0	1.74864699130435	0.878	0.249	0	ISMARA- Klf16
0	2.79733822596627	0.863	0.235	0	JASPAR2022-MA0627.2
0	2.06029457692946	0.885	0.26	0	JASPAR2022-MA0685.1
0	2.74126283878586	0.884	0.259	0	JASPAR2022-MA0893.1
0	2.45104441746367	0.83	0.205	0	JASPAR2022-MA0143.4
0	1.40781387199686	0.839	0.214	0	ISMARA- Chd1
0	2.40164022136195	0.872	0.247	0	ISMARA- Msx2
0	2.77393023725483	0.898	0.274	0	JASPAR2022-MA0075.3
0	2.77393023725483	0.898	0.274	0	JASPAR2022-MA0644.2
0	1.70980582886397	0.863	0.239	0	ISMARA- Sp2
0	2.02147399912599	0.884	0.26	0	ISMARA- Sp4
