p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.28717404499174	-1.57644383875496	0.004	0.01	1	Rpl31-ps15	other
0.28717404499174	-1.35425500410238	0.004	0.01	1	Slc45a1	other
0.28717404499174	-1.21289374699936	0.004	0.01	1	Gm42885	other
0.28717404499174	-1.25050023681758	0.004	0.01	1	Efcab12	other
0.28717404499174	-1.24896372586716	0.004	0.01	1	Gm10575	other
0.28717404499174	-1.5078510590342	0.004	0.01	1	Ncald	other
0.28717404499174	-1.42307677798027	0.004	0.01	1	C1qtnf6	other
0.287218709374779	-0.556440025801471	0.024	0.036	1	Prrg3	other
0.287346209223656	-0.190088043719103	0.374	0.376	1	Amotl1	other
0.28759729201731	0.0970269534046584	0.165	0.132	1	Miga1	other
0.287600204558455	1.3518173578748	0.013	0.007	1	Gm13268	other
0.287600204558455	1.17864327264176	0.013	0.007	1	Hapln3	other
0.287621070257361	0.0674131451105247	0.882	0.846	1	Micos10	other
0.287657375880087	0.076514554700388	0.575	0.503	1	Naa35	other
0.287802499334535	-1.23933026127373	0.004	0.01	1	9130023H24Rik	other
0.287872156670008	0.113692551002332	0.263	0.228	1	Aspm	other
0.287892108946643	0.0357980783211276	0.085	0.065	1	H2bu2	other
0.288040206042888	-0.446961509410601	0.111	0.129	1	Spty2d1	other
0.288042943818508	-0.549203017453602	0.078	0.094	1	Ccdc97	other
0.288071942429444	0.0344371289990586	0.996	0.995	1	Anp32b	other
0.288169972231107	0.370819512330709	0.033	0.022	1	Mttp	other
0.288192375875861	-0.77144724149269	0.013	0.022	1	Gm47163	other
0.288431880744362	-1.0006243086883	0.004	0.01	1	Gm37932	other
0.288431880744362	-1.15893302009013	0.004	0.01	1	Ube2l6	other
0.288431880744362	-1.21364008052478	0.004	0.01	1	Nup210l	other
0.288431880744362	-1.21908078749169	0.004	0.01	1	Wfs1	other
0.288431880744362	-1.18178203734906	0.004	0.01	1	9530085L11Rik	other
0.288431880744362	-1.16764031107496	0.004	0.01	1	Txlnb	other
0.288431880744362	-1.07193080045418	0.004	0.01	1	B4galnt1	other
0.288431880744362	-0.9708473830457	0.004	0.01	1	Gm36738	other
0.288436684313343	0.102584763667175	0.102	0.081	1	St6gal1	other
0.288509862713157	0.172715131515498	0.033	0.022	1	Pmel	other
0.289017813112455	-0.610953924231371	0.033	0.046	1	2810021J22Rik	other
0.289062189376631	-1.13905658105554	0.004	0.01	1	Acsbg1	other
0.289062189376631	-0.94332495413463	0.004	0.01	1	Tmem200c	other
0.289087170185261	0.0618506558908126	0.481	0.417	1	Pbx1	other
0.28914763626063	-0.0435905379923356	0.94	0.906	1	Cbx1	other
0.289291952189566	1.085913487444	0.013	0.007	1	Gm11578	other
0.289333883924573	-0.0164464740884913	0.149	0.12	1	Tm7sf2	other
0.289387606130977	0.0354583255248064	0.421	0.355	1	Cd164	other
0.28953562573033	-0.264393707812198	0.229	0.247	1	Wwp1	other
0.289683665617391	-0.518708671673836	0.098	0.115	1	Pex11b	other
0.289693425383413	-0.95556697901301	0.004	0.01	1	Gm37777	other
0.289693425383413	-0.767494014606923	0.004	0.01	1	Lrrc19	other
0.289693425383413	-1.03523919146205	0.004	0.01	1	Gm10655	other
0.289693425383413	-0.800288314393841	0.004	0.01	1	Mylf-ps	other
0.289693425383413	-1.02160362518985	0.004	0.01	1	Gm4383	other
0.289693425383413	-0.911743982114779	0.004	0.01	1	Gm48978	other
0.289693425383413	-0.9982777452867	0.004	0.01	1	Kcnh8	other
0.289838176326797	-0.768267845768161	0.013	0.022	1	Oxtr	other
0.28985735469521	0.92778602972939	0.013	0.007	1	Gm14419	other
0.28985735469521	0.963179754501163	0.013	0.007	1	Nkx2-9	other
0.28985799041988	0.102416840453879	0.49	0.432	1	Foxn3	other
0.289872126288831	0.109178853213497	0.033	0.022	1	Bbs10	other
0.290161987366363	0.213575981634879	0.127	0.103	1	Zfp868	other
0.290250613220904	-0.694214178231346	0.013	0.022	1	A430103D13Rik	other
0.290325588913431	-0.887458487709151	0.004	0.01	1	Gm23458	other
0.290325588913431	-0.635904511456536	0.004	0.01	1	Gm47148	other
0.290325588913431	-0.780584219732515	0.004	0.01	1	Map4k2	other
0.29036643040713	0.343238860728937	0.031	0.021	1	Gm29739	other
0.290423500693583	1.21478360150432	0.013	0.007	1	Gm45104	other
0.290453407863891	0.114287350586059	0.541	0.48	1	Gemin7	other
0.290516679919554	0.0297467819188171	1	1	1	Rps19	other
0.290523435729687	-0.0446975494460338	0.372	0.309	1	Gm6937	other
0.2905343498924	0.0127483031205524	0.557	0.463	1	Exoc3	other
0.290587937527797	-0.434883804081746	0.143	0.158	1	Btbd10	other
0.290896661355666	-0.129149914100632	0.033	0.022	1	2610035F20Rik	other
0.290958680112058	-0.747882566425403	0.004	0.01	1	Gm42778	other
0.290958680112058	-0.642119618359507	0.004	0.01	1	Gm43658	other
0.290958680112058	-0.907220118237267	0.004	0.01	1	Gm20512	other
0.290969095701017	0.89670931652638	0.024	0.015	1	Fancg	other
0.29099039028851	0.860476325295918	0.013	0.007	1	B230398E01Rik	other
0.29099039028851	0.948056572858432	0.013	0.007	1	Gm7327	other
0.291001681074734	-0.0882673557947821	0.793	0.767	1	Immt	other
0.291113896612659	0.118265283901021	0.109	0.086	1	Bpnt1	other
0.291238464622026	0.477427583759583	0.027	0.017	1	Gm42979	other
0.291337094849585	-0.391641502338902	0.209	0.221	1	Smad7	other
