p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
3.15815087661683e-19	0.437445303219039	0.739	0.585	1.02927295219819e-14	Atad3a	other
3.31705353644294e-19	0.424930484559552	0.724	0.559	1.08106091806212e-14	Mrpl14	other
3.39263411477555e-19	0.250377552512151	0.965	0.917	1.1056933843465e-14	Gng5	other
3.39862847924615e-19	-0.763158616256283	0.428	0.53	1.10764700767111e-14	Sox12	other
3.55292680486594e-19	-1.03468016348349	0.233	0.361	1.15793437497386e-14	Kat6a	other
3.55604992239456e-19	0.183149302718383	0.999	0.99	1.15895223020761e-14	Prmt1	other
3.58844152457298e-19	-0.219582181942119	0.985	0.99	1.16950897727358e-14	Psip1	other
3.66264126621868e-19	0.583148859340825	0.547	0.385	1.19369141507333e-14	Ifrd2	other
3.79416405132572e-19	-0.963657882386012	0.222	0.358	1.23655600596757e-14	Tle3	other
3.80273324000813e-19	-0.739790389631262	0.393	0.521	1.23934879025105e-14	Rlim	other
3.98268342855984e-19	-0.218223963384058	0.989	0.988	1.29799635620194e-14	Nop58	other
4.00167654315251e-19	-0.947421696658088	0.271	0.4	1.30418640217883e-14	Dcp2	other
4.29595102890255e-19	0.408117228582361	0.787	0.649	1.40009339982963e-14	Mrpl24	other
4.31939743157082e-19	-0.883122776934779	0.282	0.409	1.40773481692325e-14	Cpsf1	other
4.48911981611441e-19	-1.08520083836721	0.195	0.322	1.46304903926985e-14	Gm13341	other
4.73352850920321e-19	0.552011580955163	0.523	0.357	1.54270427643442e-14	Leprotl1	other
4.82871321397724e-19	-0.646358706536553	0.495	0.588	1.57372592356732e-14	Sptbn1	other
4.89471724668759e-19	0.427331715588435	0.745	0.608	1.59523729786795e-14	Txndc9	other
4.95697108223707e-19	0.614000060131316	0.476	0.322	1.61552644541188e-14	Sypl	other
5.11167078048976e-19	0.919962386453675	0.277	0.148	1.66594462406942e-14	Rabif	other
5.6002633510264e-19	0.450360429683427	0.727	0.581	1.82518182873301e-14	9130401M01Rik	other
6.26033634857462e-19	0.198131218510288	0.998	0.989	2.04030621936395e-14	Rps6	other
6.38776961490216e-19	0.483139536828874	0.681	0.531	2.08183799519276e-14	Nop16	other
6.48149568364668e-19	-1.03736696477439	0.218	0.345	2.11238425825729e-14	Smg7	other
7.15084871615445e-19	0.271192881034518	0.965	0.918	2.3305331050819e-14	Apex1	other
7.31108792296096e-19	-0.536956244079316	0.559	0.643	2.38275666497221e-14	Thoc2l	other
7.5392448778137e-19	0.470661500601905	0.654	0.497	2.45711529812826e-14	Rpp25l	other
7.55702452560462e-19	0.203861148529639	0.992	0.974	2.4629098631398e-14	Pa2g4	other
7.74185855639231e-19	-0.489089417755184	0.712	0.747	2.52314912211382e-14	Ubap2	other
7.77254783186803e-19	0.274200528734926	0.952	0.896	2.53315106388411e-14	Ssr4	other
7.98270091645756e-19	0.532695345270787	0.596	0.432	2.60164205568268e-14	Vamp3	other
8.32227431027114e-19	0.409052039227919	0.766	0.633	2.71231242046047e-14	Ahsa1	other
8.59516437761886e-19	0.469100923954108	0.644	0.479	2.80125002230976e-14	Plp2	other
