p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.1480456939845	0.744486151393856	0.036	0.017	1	Slc12a9	other
0.1480456939845	0.722522757177825	0.036	0.017	1	Gm45380	other
0.148129374478239	0.15453411020705	0.566	0.483	1	Nras	other
0.148307619885221	0.145499594810509	0.765	0.685	1	Lsm12	other
0.148363071559617	0.843074441298696	0.059	0.034	1	Pcsk7	other
0.148435750734558	0.191296179767063	0.566	0.483	1	Ndufs8	other
0.148586663154097	0.704086692884091	0.036	0.017	1	Setmar	other
0.148586663154097	0.720971265903072	0.036	0.017	1	Gm49628	other
0.148608924279054	0.461748173982167	0.063	0.037	1	Mbp	other
0.148673438496482	0.206723958428665	0.267	0.202	1	Chn1	other
0.148687508980792	1.87505986645512	0.027	0.011	1	Id4	other
0.148698434875806	-0.683835527175458	0.253	0.281	1	Rev1	other
0.148771485768748	-3.89864534189847	0.018	0.039	1	Ptcra	other
0.148829440354139	0.369340958719444	0.122	0.081	1	Plpp2	other
0.148884232034706	-0.0504834935659435	1	1	1	Rpl10	other
0.149003926536177	0.650700386530929	0.063	0.037	1	Blnk	other
0.149077047230869	2.05522118728518	0.018	0.006	1	Gm10075	other
0.149077047230869	1.94500466008826	0.018	0.006	1	Frem1	other
0.149246549942105	0.365144482618119	0.163	0.118	1	Nkiras2	other
0.149256050956281	0.225636703572901	0.312	0.242	1	Slf2	other
0.149258916142986	0.222646901351804	0.258	0.199	1	Gabarapl2	other
0.149264496803478	0.343138582723803	0.136	0.096	1	Pdss1	other
0.149363286652247	0.271876153311808	0.33	0.264	1	Cldnd1	other
0.149415149731559	0.370120990687646	0.199	0.149	1	Fam220a	other
0.149462782377671	0.382887738016978	0.217	0.163	1	Pde3b	other
0.149485008755039	-0.678153140890656	0.104	0.14	1	Zfp646	other
0.149498859594471	0.333095085199113	0.217	0.166	1	Smarcd3	other
0.149515196622351	0.0851458518729258	0.95	0.955	1	Srsf11	other
0.149532200935649	1.11820955199254	0.032	0.014	1	Zbed5	other
